target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,advanced,Corporate,41546,0,1,0,37.207728495,45.750684932,4.9789879482,0,0,0.6866382214,1201
0,OTHER,elementary,Corporate,44947,0,1,1,0.5654569892,33.365768396,1.9986451082,0,0,8.886316341,1206
0,2NDFL,elementary,,,0,1,0,16.14249552,25.142465753,6.5589041096,0,0,2.1397260274,1210
0,OTHER,advanced,,45000,0,0,1,0.4331541219,41.69144397,2.957197395,0,0,8.8832247923,1211
0,OTHER,elementary,Corporate,211210,0,1,1,0.3753136201,34.919013399,0.7875065499,1,1,10.592986002,1220
0,OTHER,advanced,Corporate,16114,0,1,1,0.5959453405,48.115068493,9.2794520548,0,0,2.9424657534,1234
0,OTHER,elementary,Corporate,38504,0,1,1,0.5379704301,28.582214238,1.6041320458,1,1,8.0136612022,1238
0,OTHER,advanced,,25000,0,0,0,,35.306849315,0.5479452055,,,12.071232877,1241
0,OTHER,advanced,Corporate,26872,0,1,1,2.9562051971,36.295081967,0.5683060109,0,0,11.446822367,1249
0,OTHER,elementary,,60000,0,0,0,7,44.06557377,8.8579234973,0,0,10.14559473,1254
0,2NDFL,elementary,Corporate,22145,0,1,,,42.923287671,6.1780821918,,,10.865753425,1255
0,OTHER,elementary,,25000,0,0,,,32.314828954,1.3668837488,,,9.6572947077,1257
0,OTHER,elementary,Corporate,217437,0,1,1,0.5373879928,32.013661202,1.5402874467,0,0,8.5491803279,1264
0,OTHER,elementary,Corporate,85068,0,1,0,0.3753808244,30.665753425,1.8,0,0,10,1267
0,OTHER,elementary,Corporate,35405,0,1,0,12.981541219,31.893150685,6.1452054795,0,0,10.917808219,1275
0,2NDFL,elementary,,17908,0,0,1,0.7953181004,27.136986301,3.2657534247,0,0,7.0739726027,1277
0,OTHER,elementary,Corporate,122235,0,1,,,40.503720338,3.2849315068,,,2.4438356164,1287
0,2NDFL,advanced,,10440,0,0,0,22.311312724,30.4,1.7506849315,1,1,9.6657534247,1290
0,OTHER,elementary,,42000,0,0,1,0.5381048387,32.419178082,0.5833295905,1,1,11.630136986,1295
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1296
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1297
0,OTHER,elementary,,25000,0,0,1,1.0776433692,28.844554233,1.3678419043,0,0,6.0198966989,1299
0,OTHER,elementary,,70000,0,0,,,30.887671233,0.5178082192,,,9.9893929186,1302
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1310
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1311
0,2NDFL,elementary,,19081,0,0,,,46.298630137,22.77260274,,,1.2305786361,1313
0,OTHER,elementary,Corporate,47836,0,1,0,2.9290994624,25.27406243,0.5519125683,0,0,5.1507747586,1314
0,OTHER,beginner,VIP,220000,0,0,1,0.2502240143,39.784153005,0.9051500861,0,0,10.962684333,1318
0,2NDFL,advanced,,35148,0,0,0,29.20703405,50.389041096,25.717808219,,,5.2307807471,1320
0,OTHER,elementary,,43000,0,0,1,1.4709677419,44.415300546,8.2240437158,0,0,10.660520997,1329
0,OTHER,elementary,,350000,0,0,1,0.5416890681,35.108241635,7.6912568306,0,0,9.6013923198,1331
0,OTHER,beginner,Corporate,179083,0,1,1,0.6308691756,27.825136612,4.0792349727,3,3,7.4205629164,1339
0,2NDFL,elementary,,88678,0,0,0,1.3481630824,30.158260349,1.4404521297,1,1,9.5993562392,1348
0,2NDFL,elementary,,49852,0,0,1,0.8011200717,26.26531926,0.9968261097,0,1,5.5009356988,1358
0,OTHER,elementary,,58986,0,0,0,45.466801075,48.733003967,0.3586870275,1,1,3.6739726027,1366
0,2NDFL,elementary,,24251,0,0,,,48.790605584,1.301534546,,,3.7479452055,1367
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1373
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1378
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1379
0,OTHER,elementary,,120000,0,0,0,0.4025761649,33.900359308,6.5113182124,0,0,9.7852908152,1382
0,OTHER,advanced,Corporate,58264,0,1,0,5.7278225806,25.704191931,2.2220001497,0,0,5.4411782319,1385
0,OTHER,elementary,VIP,289676,0,1,,,37.583322105,2.9148289543,,,11.390710383,1386
0,OTHER,elementary,Corporate,30669,0,1,0,4.1200268817,26.032876712,0.5356763231,1,1,5.9917808219,1390
0,OTHER,elementary,,28000,0,0,1,0.9527553763,54.682191781,15.695890411,0,0,9.4219178082,1397
0,OTHER,elementary,,60000,0,0,3,0.8243503584,30.336986301,0.1890410959,0,0,9.0661576465,1400
0,OTHER,elementary,Corporate,97369,0,1,1,0.40640681,38.640092821,4.6620106295,2,2,10.886668164,1407
0,OTHER,elementary,,90000,0,0,0,0.3739023297,26.676068568,0.3199041844,0,0,6.6651096639,1410
0,OTHER,elementary,Corporate,20000,0,1,0,,28.580178157,0.4020959653,0,0,2.6240137735,1411
0,2NDFL,elementary,,159085,0,0,1,0.275515233,26.940609327,0.4754098361,3,3,6.8638969983,1412
0,OTHER,elementary,Corporate,107818,0,1,0,0.8635528674,54.099356239,12.734972678,0,0,8.9294932255,1415
0,OTHER,elementary,Corporate,57615,0,1,2,0.5416890681,32.480874317,0.3196721311,0,0,11.417164458,1416
0,OTHER,elementary,,40000,0,0,0,8.3154793907,26.752421588,0.2595628415,0,0,6.6565311775,1418
0,2NDFL,elementary,,104400,0,0,,,51.99726776,3.4508196721,,,6.9168051501,1421
0,2NDFL,high,,65032,0,0,0,,29.628969234,9.6782843027,1,1,6.1467774534,1422
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1436
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1439
0,2NDFL,beginner,,228681,0,0,,,29.646575342,1.4356164384,,,9.5671232877,1441
0,OTHER,elementary,,110000,0,0,0,1.0589157706,38.823122988,0.3278688525,0,0,8.412568306,1446
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1451
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1460
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1461
0,OTHER,elementary,,40000,0,0,0,0.8972446237,39.040294932,1.1909798638,0,0,6.8074182199,1468
0,OTHER,elementary,Corporate,74006,0,1,0,24.435954301,31.025540834,0.5027322404,0,0,10.754307957,1478
0,OTHER,elementary,,13090,0,1,,,28.505464481,0.2950819672,,,6.3235346957,1480
0,OTHER,elementary,Corporate,60001,0,1,,,37.978082192,0.3500411707,,,12.852773411,1488
0,OTHER,elementary,,150000,0,0,0,3.1847222222,32.950250767,3.1310726851,3,3,10.635182274,1495
0,OTHER,advanced,,70000,0,0,,,51.323287671,13.761643836,,,6.1890410959,1497
0,OTHER,advanced,Corporate,90000,0,0,,,48.599520922,0.8426903211,,,3.4904109589,1498
0,2NDFL,elementary,,140071,0,0,0,,36.811520323,7.7649449809,2,2,11.603301145,1502
0,OTHER,elementary,,80000,0,0,,,46.092342241,14.207410734,,,1.078643611,1511
0,OTHER,elementary,,100000,0,0,,,36.290410959,2.5863013699,,,8.3479452055,1512
0,2NDFL,elementary,,33513,0,0,,,25.958095666,1.5471367617,,,5.6402874467,1514
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1535
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1536
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1537
0,2NDFL,elementary,,,0,1,2,0.271438172,31.598293285,1.1736357512,0,0,10.154457669,1543
0,OTHER,advanced,Corporate,25000,0,0,,,38.417643536,0.1448087432,,,10.965588742,1546
0,OTHER,elementary,Corporate,522105,0,1,0,17.569780466,36.634463657,10.717808219,1,1,11.57260274,1549
0,OTHER,elementary,Corporate,48583,0,1,1,1.1855958781,25.559151134,3.3125757916,0,0,5.4605209971,1552
0,OTHER,elementary,,70000,0,0,2,0.3406810036,27.969863014,0.5198892133,0,0,7.8630136986,1559
0,OTHER,elementary,Corporate,59160,0,1,0,15,42.4,1.2499962572,1,1,10.868493151,1561
0,2NDFL,elementary,,,0,1,,,28.112328767,5.0119994012,,,7.9753424658,1563
0,OTHER,elementary,Corporate,187210,0,1,,,40.790687926,9.061179729,,,10.008219178,1566
0,OTHER,elementary,,120000,0,0,0,1.8959005376,38.109589041,3.8356164384,1,2,11.575342466,1578
0,OTHER,elementary,,30000,0,0,0,34.993637993,26.857534247,0.2190133992,,,1.1151882626,1580
0,OTHER,elementary,,60000,0,0,1,0.3112679211,41.984444943,11.800546448,0,0,9.7899243955,1588
0,OTHER,high,,58000,0,0,0,5.4717293907,31.422479227,5.3676847069,1,1,9.4526162138,1594
0,2NDFL,elementary,,65959,0,0,,,30.339726027,9.4712328767,,,5.701369863,1597
0,OTHER,elementary,Corporate,36570,0,1,,,32.541747137,1.4109589041,,,5.1865558799,1615
0,OTHER,high,Corporate,23042,0,1,0,25,33.168695262,4.8262295082,0,0,4.9960925219,1617
0,OTHER,elementary,Corporate,78876,0,1,0,,29.509589041,1.0167078374,,,9.0467624822,1622
0,2NDFL,elementary,,,0,1,2,1.0857750896,47.715846995,4.7495171794,0,0,2.6974623849,1625
0,2NDFL,elementary,,30391,0,0,1,0.7570340502,46.008219178,19.038356164,0,0,0.9729545625,1630
0,2NDFL,elementary,,30391,0,0,1,0.7570340502,46.008219178,19.038356164,0,0,0.9729545625,1631
0,2NDFL,advanced,,13267,0,0,0,,25.182214238,2.9575567033,0,0,4.5137210869,1632
0,2NDFL,elementary,,117610,0,0,0,5.4373655914,41.225930085,1.4417770791,3,3,5.0128153305,1640
0,2NDFL,high,,40307,0,0,0,0.5011648746,37.480013474,5.4882326521,0,0,11.05535594,1642
0,OTHER,elementary,,276787,0,0,,,35.783561644,12.81369863,,,14.4,1648
0,2NDFL,elementary,Corporate,77891,0,0,0,0.3121415771,27.285814806,1.7625271353,0,0,6.6145819298,1649
0,2NDFL,elementary,,19127,0,0,,,25.873972603,4.2191780822,,,5.7643835616,1650
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1666
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1667
0,OTHER,elementary,Corporate,22655,0,1,0,28.701075269,32.396174863,1.8447189161,0,0,9.2556778202,1673
0,2NDFL,elementary,,37117,0,0,,,52.270589116,0.7445617187,,,7.1308630886,1675
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1678
0,OTHER,advanced,Corporate,42636,0,1,3,0.5363351254,40.545078224,0.5478104649,1,1,5.597260274,1688
0,OTHER,advanced,Corporate,42636,0,1,3,0.5363351254,40.545078224,0.5478104649,1,1,5.597260274,1689
0,OTHER,advanced,,200000,0,0,0,22.509767025,39.493150685,10.638356164,1,1,10.561643836,1692
0,2NDFL,advanced,,27654,0,0,0,11.562925627,27.317808219,6.898630137,0,0,6.3616438356,1695
0,OTHER,elementary,Corporate,53677,0,1,0,13.120967742,35,0.5287671233,1,1,11.246575342,1696
0,OTHER,elementary,Corporate,53677,0,1,0,13.120967742,35,0.5287671233,1,1,11.246575342,1697
0,OTHER,elementary,Corporate,56847,0,1,0,0.2497535842,29.605479452,1.9671232877,0,0,8.4158844225,1699
0,OTHER,elementary,,125000,0,0,2,0.5034498208,34.284931507,0.202739726,0,1,10.934246575,1710
0,OTHER,high,,180000,0,0,0,,40.615629912,1.7142600494,0,0,10.519739501,1711
0,OTHER,elementary,,24000,0,0,0,0.9282482079,26.769863014,1.7178082192,1,1,6.4356164384,1713
0,OTHER,elementary,,60000,0,0,1,-0.754883513,30.123287671,5.9726027397,1,1,2.1260273973,1720
0,OTHER,advanced,Corporate,54730,0,1,0,11.174977599,38.805479452,4.9511340669,0,0,11.632876712,1728
0,OTHER,elementary,,35000,0,0,0,35.212880824,53.584123063,0.3797814208,,,8.3633879781,1731
0,OTHER,elementary,Corporate,21329,0,1,0,,51.926229508,1.4870274721,0,0,6.8651096639,1733
0,OTHER,advanced,Corporate,38345,0,1,1,0.6968637993,36.450819672,2.3602889438,0,0,2.4561793547,1735
0,OTHER,advanced,Corporate,68605,0,1,2,0.6979166667,50.285492926,6.0471367617,0,0,5.1923422412,1737
0,OTHER,elementary,,100000,0,0,0,2.6384632616,47.836065574,5.6500411707,0,0,2.7979863762,1742
0,2NDFL,elementary,,102850,0,0,0,35.701993728,39.573770492,1.1666891234,1,1,11.989071038,1745
0,2NDFL,advanced,,32899,0,0,0,0.5379256272,27.581383337,4.2759562842,0,1,4.0655737705,1750
0,OTHER,elementary,Corporate,15083,0,1,0,24.406025986,35.734246575,10.010958904,0,0,13.849315068,1761
0,OTHER,advanced,Corporate,29258,0,1,,,29.486503481,1.3412980013,,,5.9988322479,1763
0,OTHER,elementary,Corporate,106071,0,1,,,48.764383562,2.7342465753,,,3.6904109589,1772
0,2NDFL,advanced,,32330,0,0,1,0.4109767025,46.964383562,11.4,0,0,1.9506849315,1778
0,OTHER,high,Corporate,23361,0,1,1,1.3738799283,27.584699454,0.7332435063,0,0,5.9387229583,1784
0,OTHER,elementary,Corporate,59590,0,0,,,27.257534247,1.4102702298,,,7.1671232877,1789
0,OTHER,elementary,Corporate,120517,0,1,2,0.7014560932,33.73050378,3.737704918,0,0,2.5852983008,1804
0,OTHER,elementary,Corporate,120517,0,1,2,0.7014560932,33.73050378,3.737704918,0,0,2.5852983008,1805
0,OTHER,elementary,,70000,0,0,,,33.484931507,3.7808219178,,,11.526027397,1811
0,2NDFL,high,,32724,0,0,,,51.93442623,19.058252863,,,5.9020884797,1823
0,OTHER,elementary,,90000,0,0,0,0.4705421147,44.297814208,1.1186840332,0,0,10.36251965,1829
0,OTHER,elementary,Corporate,25259,0,1,0,0.9193324373,35.822404372,0.5355191257,0,0,9.8066771465,1834
0,OTHER,advanced,Corporate,28304,0,1,,,27.638356164,0.7160041919,,,3.0739726027,1840
0,OTHER,advanced,,18000,0,0,0,0.5998655914,29.82422337,0.7447713152,1,1,8.6461411782,1841
0,OTHER,advanced,Corporate,33305,0,1,0,26.181944444,33.925383636,1.0651096639,0,0,10.350041171,1848
0,OTHER,elementary,Corporate,70805,0,1,,,31.745901639,3.3196721311,,,9.7089452803,1852
0,OTHER,elementary,Corporate,31513,0,1,,,27.695890411,1.8657534247,,,4.6348678793,1855
0,2NDFL,advanced,,29827,0,0,,,32.040983607,7.8005464481,,,10.226394191,1857
0,2NDFL,elementary,,21827,0,0,0,0.7602598566,28.637884572,1.1187588891,1,1,3.7753424658,1861
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1863
0,OTHER,elementary,Corporate,200000,0,0,0,0.3460125448,32.716603039,0.528078449,1,1,9.6931506849,1864
0,OTHER,elementary,,90000,0,0,1,-0.588866487,40.093150685,2.4904109589,1,1,12.084931507,1869
0,OTHER,elementary,,75000,0,0,0,1.3793458781,28.718579235,0.0846994536,0,0,8.1475409836,1872
0,OTHER,advanced,Corporate,48205,0,1,,,26.531506849,1.6505951044,,,3.5479452055,1874
0,OTHER,advanced,Corporate,17045,0,1,0,0.8856854839,32.648663822,1.0870199865,0,0,4.634965192,1876
0,2NDFL,advanced,,30643,0,0,0,2.175515233,39.281420765,18.533999551,0,0,10.616191332,1881
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1883
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1884
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1888
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1889
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1890
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1891
0,OTHER,elementary,,80000,0,0,1,0.6394265233,50.06131447,5.9736432368,0,0,5.0174788532,1897
0,OTHER,elementary,,24500,0,0,1,1.1489471326,28.719013399,5.894355865,1,1,3.9453551913,1903
0,OTHER,advanced,Corporate,46900,0,1,0,1.8911962366,33.247780522,4.4617486339,0,0,2.5327120293,1905
0,OTHER,elementary,,55000,0,0,1,0.44390681,27.961748634,2.4310202859,0,0,7.4145819298,1907
0,OTHER,elementary,Corporate,81718,0,1,0,0.5650089606,32.027322404,5.3328916835,0,0,1.8123437383,1910
0,OTHER,advanced,,19000,0,0,0,6.6952732975,49.724672505,2.584946478,0,0,4.6972752452,1920
0,OTHER,elementary,,25000,0,0,2,0.3377912186,43.661202186,15.87431694,0,1,10.565416573,1925
0,OTHER,elementary,,100000,0,0,2,0.7938172043,36.350684932,1.3646605285,1,1,5.2280485066,1932
0,OTHER,elementary,Corporate,99277,0,1,,,35.175342466,0.6669810615,,,11.797260274,1938
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1939
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1940
0,OTHER,elementary,Corporate,35000,0,0,,,37.12948574,0.3698630137,,,11.975342466,1947
0,OTHER,high,,40000,0,0,0,8.9237007168,27.350684932,4.3095890411,0,0,7.1698630137,1948
0,2NDFL,elementary,,14113,0,0,,,29.13221798,4.1369863014,,,8.3945130624,1949
0,OTHER,elementary,,54780,0,0,0,56.379637097,29.955363425,2.6238565761,1,1,5.3827606857,1957
0,OTHER,elementary,Corporate,45585,0,1,,,35.668493151,8.2,,,1.0802230706,1958
0,OTHER,elementary,,120000,0,0,1,0.2842741935,27.519125683,3.9617486339,0,0,6.4786510966,1960
0,OTHER,elementary,,70000,0,0,1,0.2466173835,31.161000075,1.073328842,0,0,9.8130548694,1973
0,OTHER,advanced,Corporate,21454,0,1,1,0.5051075269,28.606684632,2.1546298376,0,0,8.1229508197,1977
0,2NDFL,elementary,,63183,1,0,0,4.2832885305,36.717808219,1.9726027397,2,2,2.3369863014,1994
0,OTHER,advanced,Corporate,29200,0,1,0,3.6687948029,27.579234973,2.1195448761,0,0,7.3715846995,2005
0,2NDFL,beginner,,124935,0,0,,,45.390575642,1.4534171719,,,0.2,2013
0,OTHER,elementary,Corporate,20010,0,1,,,27.195239165,0.5409836066,,,7.1431843701,2019
0,OTHER,beginner,,24000,0,0,,,40.933812411,14.421483644,,,10.706415151,2023
0,OTHER,elementary,,80000,0,0,0,0.3474014337,30.578082192,0.4102702298,2,2,10.076712329,2024
0,OTHER,elementary,,200000,0,0,0,0.2739695341,49.768508122,3.080836889,0,0,4.6233026424,2033
0,2NDFL,elementary,,,0,1,2,0.2841397849,27.561643836,1.8931506849,0,0,7.5479452055,2036
0,2NDFL,elementary,,226737,0,0,0,1.1147625448,33.086316341,4.5383711356,4,4,10.708234149,2041
0,2NDFL,elementary,,43183,0,0,1,0.246281362,27.092506924,0.2623699379,1,1,7.0514110338,2044
0,OTHER,high,Corporate,26307,0,1,0,,31.014087881,3.6962796617,,,3.2086084288,2045
0,OTHER,advanced,,60000,0,0,0,3.4713709677,40.427157721,7.0025001871,1,1,4.887431694,2046
0,OTHER,beginner,Corporate,46550,0,1,0,1.1817876344,51.964480874,0.7390822666,0,0,6.6130548694,2047
0,OTHER,elementary,,50000,0,0,0,4.7338261649,25.083928438,2.2811887117,0,0,4.9962572049,2054
0,OTHER,advanced,Corporate,23112,0,1,,,42.98154802,3.3459315817,,,10.756890486,2055
0,OTHER,elementary,,70000,0,0,0,1.7993055556,33.339082267,0.8212740475,0,0,5.9966165132,2063
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2081
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2084
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2085
0,OTHER,advanced,Corporate,24635,0,1,,,30.252054795,0.9380043416,,,6.1150684932,2087
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2091
0,2NDFL,elementary,,39505,0,0,0,3.44375,39.131506849,3.9698630137,1,1,3.0767123288,2098
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2099
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2112
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2114
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2116
0,OTHER,elementary,,120000,0,0,0,0.2490367384,33.994520548,0.9761658807,1,1,10.194520548,2120
0,2NDFL,advanced,,29745,0,0,0,50.983602151,27.279534396,6.2767946703,0,1,7.1754248072,2129
0,OTHER,elementary,Corporate,99480,0,1,0,45.731899642,27.308585972,0.2021857923,0,0,6.1962572049,2137
0,2NDFL,elementary,,20971,0,0,1,1.2725582437,30.884931507,2.6575342466,1,1,6.6054794521,2142
0,OTHER,elementary,,15000,0,0,0,15.24890233,33.592342241,2.4580956658,0,0,8.8580956658,2145
0,OTHER,advanced,,18700,0,0,1,1.2127688172,39.890410959,1.4794520548,0,0,9.7835616438,2152
0,2NDFL,elementary,,108054,0,0,0,8.8246191756,39.057534247,14.405479452,0,0,12.784916536,2153
0,OTHER,advanced,Corporate,12134,0,1,0,22.472849462,43.213780972,10.364465903,0,0,10.443917958,2160
0,OTHER,beginner,Corporate,109736,0,1,2,0.5982078853,26.860273973,1.0877460888,0,0,6.7945205479,2166
0,OTHER,elementary,,34500,0,0,,,46.975342466,1.9123287671,,,1.2060857849,2168
0,OTHER,elementary,Corporate,77755,0,1,,,50.747945205,15.136986301,,,5.4931506849,2170
0,OTHER,high,Corporate,93800,0,1,0,2.4056003584,36.371584699,7.1976345535,0,0,10.545579759,2172
0,OTHER,advanced,,25000,0,0,0,1.3748655914,34.023849091,0.5608353919,0,0,2.377273748,2173
0,OTHER,elementary,,140000,0,0,,,56.887424208,5.85180777,,,10.281944756,2176
0,OTHER,elementary,Corporate,30061,0,1,1,0.8562948029,32.092896175,1.0145744442,0,0,5.8611497867,2178
0,2NDFL,elementary,,49054,0,0,0,,49.08838985,4.2732240437,0,0,4.0245901639,2179
0,2NDFL,elementary,,52647,0,0,,,42.808219178,5.0311250842,,,10.087671233,2181
0,OTHER,elementary,Corporate,17934,0,0,1,-0.115098566,26.956164384,3.2794520548,1,1,6.898630137,2182
0,OTHER,elementary,Corporate,142025,0,1,1,0.2446236559,36.668493151,9.9424657534,1,1,11.739726027,2186
0,OTHER,elementary,Corporate,142025,0,1,1,0.2446236559,36.668493151,9.9424657534,1,1,11.739726027,2187
0,OTHER,advanced,Corporate,33596,0,1,0,1.8253136201,54.568859945,6.0373530953,0,0,9.5031065199,2194
0,OTHER,advanced,Corporate,32913,0,1,,,43.959016393,26.534007036,,,8.2983905981,2200
0,OTHER,elementary,Corporate,101468,0,1,0,13.341375448,35.989041096,2.9342465753,0,0,10.939726027,2202
0,2NDFL,beginner,,103156,0,0,0,1.056922043,36.874534022,6.0471367617,0,0,10.252616214,2219
0,OTHER,elementary,Corporate,207394,0,1,,,31.235616438,0.9890410959,,,10.490410959,2221
0,OTHER,elementary,,100000,0,0,0,,52.103825137,3.4945355191,0,0,5.6899693091,2224
0,OTHER,elementary,,200000,0,0,0,0.6939292115,50.137862115,4.325136612,0,0,5.1132045812,2232
0,OTHER,high,,60000,0,0,1,1.1749551971,46.979811363,3.9453551913,0,0,1.9770716371,2237
0,OTHER,elementary,Corporate,25232,0,1,0,,32.78991691,5.299505951,0,0,4.9241634853,2239
0,OTHER,advanced,,35000,0,0,0,42.887231183,56.387978142,4.5628415301,,,11.113526462,2241
0,OTHER,advanced,Corporate,47543,0,1,,,26.150684932,0.5256606033,,,4.7333108766,2249
0,OTHER,elementary,Corporate,40014,0,1,0,18.472199821,27.789617486,3.737704918,0,0,7.6857923497,2251
0,OTHER,elementary,Corporate,25024,0,1,1,1.1525089606,34.529493226,1.5979863762,0,0,11.685657609,2255
0,OTHER,elementary,Corporate,16839,0,1,1,0.410797491,29.921274047,1.2500411707,0,0,8.8171644584,2257
0,OTHER,elementary,Corporate,57759,0,1,,,25.038356164,0.4520547945,,,4.9917808219,2261
0,2NDFL,elementary,,42014,0,0,,,26.996616513,0.478808294,,,6.9007261023,2270
0,OTHER,elementary,,200000,0,0,1,0.7582885305,30.419260424,1.2740549442,0,0,9.3726850812,2271
0,OTHER,high,Corporate,69177,0,1,,,34.534246575,0.4437832173,,,10.230136986,2275
