,ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage
252,1005056,2НДФЛ,Ремонт,1.0,0.51,женский,2,0,высшее,специалист,>250,3.0,55.0,43.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1005076,Поступление зарплаты на счет,Покупка недвижимости/ строительство,1.0,0.59,женский,0,0,высшее,вспомогательный персонал,>250,0.0,7.0,56.0,Другое,ЗАО,холост / не замужем,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,13.0,3.0,1.0,0.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,1005096,2НДФЛ,Ремонт,1.0,0.52,женский,1,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1005116,2НДФЛ,Покупка автомобиля,0.0,0.39,мужской,0,0,высшее,рабочий,< 50,0.0,27.0,27.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,1005136,Поступление зарплаты на счет,Ремонт,1.0,0.37,мужской,1,0,второе высшее,менеджер среднего звена,>250,0.0,6.0,34.0,Другое,ООО,женат / замужем,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8333333333,5.0,1.0,115.0,6.0,2.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,1005156,Поступление зарплаты на счет,Отпуск,0.0,0.36,мужской,1,0,среднее-специальное,вспомогательный персонал,>250,0.0,35.0,38.0,Торговля,ООО,разведен / разведена,1.0,1.0,1.0,0.0,0.0,0.0238095238,0.0,2.0,0.0,0.0,0.5,2.0,2.0,41.0,4.0,0.0,1.0,4.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
258,1005176,Свободная форма с печатью работодателя,Ремонт,0.0,0.45,женский,0,0,второе высшее,специалист,< 50,1.0,36.0,26.0,Туризм,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1005196,2НДФЛ,Покупка автомобиля,1.0,0.56,женский,1,0,среднее,специалист,>250,1.0,184.0,52.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1005216,Поступление зарплаты на счет,Ремонт,0.0,0.59,мужской,1,0,незаконченное высшее,специалист,>250,0.0,8.0,43.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1005236,2НДФЛ,Ремонт,1.0,0.53,мужской,0,0,высшее,менеджер среднего звена,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1005256,Форма банка (без печати работодателя),Покупка недвижимости/ строительство,1.0,0.59,мужской,1,0,высшее,менеджер среднего звена,>250,0.0,19.0,42.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1005276,Поступление зарплаты на счет,Покупка мебели,0.0,0.38,мужской,1,0,высшее,рабочий,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1005296,Форма банка (без печати работодателя),Другое,1.0,0.44,мужской,1,0,высшее,менеджер среднего звена,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1005316,2НДФЛ,Ремонт,0.0,0.36,женский,0,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1005336,2НДФЛ,Другое,0.0,0.31,мужской,0,0,высшее,специалист,>250,1.0,130.0,28.0,Государственная служба,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1005356,2НДФЛ,Ремонт,1.0,0.27,женский,0,0,высшее,специалист,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1005376,2НДФЛ,Покупка автомобиля,1.0,0.41,мужской,0,0,среднее-специальное,менеджер высшего звена,< 50,1.0,10.0,26.0,Информационные технологии,ООО,холост / не замужем,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,1005396,2НДФЛ,Покупка недвижимости/ строительство,0.0,0.5,мужской,2,0,высшее,менеджер высшего звена,>250,0.0,33.0,37.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1005416,2НДФЛ,Ремонт,0.0,,женский,1,0,второе высшее,другое,,1.0,114.0,36.0,Финансы,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1005436,2НДФЛ,Ремонт,0.0,0.49,мужской,1,0,среднее-специальное,рабочий,>250,1.0,119.0,37.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1005456,Поступление зарплаты на счет,Ремонт,1.0,0.19,мужской,1,0,среднее-специальное,специалист,>250,0.0,35.0,39.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1005476,Поступление зарплаты на счет,Покупка недвижимости/ строительство,1.0,0.59,мужской,2,0,Высшее/Второе высшее/Ученая степень,менеджер среднего звена,>250,0.0,103.0,43.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1005496,Поступление зарплаты на счет,Ремонт,1.0,0.59,мужской,1,0,высшее,рабочий,>250,0.0,25.0,34.0,Другое,ООО,женат / замужем,1.0,1.0,1.0,1.0,0.0,0.0135135135,1.0,0.0,0.0,0.0,0.6,4.0,1.0,73.0,5.0,2.0,1.0,10.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1005516,Форма банка (без печати работодателя),Покупка земли,0.0,0.46,женский,1,0,среднее-специальное,рабочий,>250,0.0,146.0,56.0,Другое,Государственное предприятие,женат / замужем,2.0,2.0,1.0,1.0,1.0,0.1428571429,0.0,0.0,0.0,0.0,0.4,2.0,3.0,36.0,5.0,1.0,2.0,8.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276,1005536,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.43,женский,2,0,среднее,специалист,>250,0.0,92.0,41.0,Торговля,ЗАО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,2.0,0.0,0.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,1005556,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.48,женский,0,0,высшее,менеджер среднего звена,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1005576,2НДФЛ,Лечение,0.0,0.35,женский,0,0,высшее,специалист,>250,3.0,51.0,53.0,Строительство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,1005596,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.14,мужской,0,0,высшее,менеджер среднего звена,>250,0.0,94.0,35.0,Торговля,ООО,женат / замужем,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
280,1005616,2НДФЛ,Ремонт,1.0,0.43,мужской,1,0,среднее,вспомогательный персонал,< 50,0.0,23.0,26.0,Другое,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.1219512195,1.0,0.0,0.0,0.0,1.0,2.0,0.0,36.0,2.0,1.0,0.0,14.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
281,1005636,Поступление зарплаты на счет,Покупка автомобиля,0.0,0.21,женский,1,0,незаконченное высшее,специалист,>250,0.0,8.0,24.0,Торговля,ООО,женат / замужем,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,1005656,Свободная форма с печатью работодателя,Ремонт,1.0,0.49,женский,0,0,высшее,специалист,>250,0.0,18.0,38.0,Торговля,Иная форма,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333,1.0,2.0,86.0,3.0,1.0,1.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,1005676,2НДФЛ,Ремонт,1.0,0.59,мужской,0,0,незаконченное высшее,менеджер среднего звена,< 50,0.0,98.0,44.0,Торговля,ООО,холост / не замужем,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.75,3.0,1.0,77.0,4.0,2.0,1.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,1005696,Поступление зарплаты на счет,Лечение,1.0,0.25,женский,0,0,высшее,вспомогательный персонал,>250,0.0,13.0,32.0,Торговля,ООО,холост / не замужем,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,26.0,4.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,1005716,Свободная форма с печатью работодателя,Ремонт,1.0,0.58,женский,0,0,высшее,специалист,>250,1.0,30.0,42.0,Другое,ООО,холост / не замужем,1.0,1.0,1.0,1.0,1.0,0.0333333333,0.0,0.0,0.0,0.0,0.1428571429,2.0,12.0,145.0,14.0,1.0,3.0,8.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1005736,2НДФЛ,Ремонт,1.0,0.45,мужской,0,0,ученая степень,менеджер среднего звена,< 50,0.0,29.0,35.0,Сельское и лесное хозяйство,ООО,женат / замужем,3.0,2.0,0.0,0.0,0.0,0.0274725275,1.0,1.0,1.0,1.0,0.2352941176,4.0,13.0,354.0,17.0,3.0,1.0,1.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,1005756,2НДФЛ,Ремонт,1.0,0.49,мужской,1,0,среднее-специальное,рабочий,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1005776,Форма банка (без печати работодателя),Покупка мебели,0.0,0.38,мужской,2,0,среднее-специальное,вспомогательный персонал,>250,0.0,30.0,45.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1005796,Форма банка (без печати работодателя),Ремонт,1.0,0.44,мужской,3,0,Высшее/Второе высшее/Ученая степень,вспомогательный персонал,>=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1005816,Поступление зарплаты на счет,Ремонт,0.0,0.29,женский,1,0,высшее,менеджер среднего звена,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1005836,Поступление зарплаты на счет,Лечение,1.0,0.17,женский,0,0,высшее,специалист,>250,0.0,63.0,29.0,Другое,ЗАО,холост / не замужем,0.0,0.0,0.0,0.0,0.0,0.0632911392,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,74.0,3.0,0.0,2.0,21.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1005856,2НДФЛ,Покупка автомобиля,1.0,0.35,женский,2,0,высшее,вспомогательный персонал,< 50,0.0,22.0,39.0,Наука,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1005876,Свободная форма с печатью работодателя,Ремонт,1.0,0.27,женский,0,0,высшее,менеджер высшего звена,< 50,1.0,10.0,30.0,Торговля,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0208333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,3.0,0.0,0.0,41.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,1005896,2НДФЛ,Ремонт,0.0,0.45,мужской,0,0,высшее,специалист,>100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1005916,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.46,мужской,1,0,высшее,специалист,>250,0.0,29.0,39.0,Информационные технологии,ООО,женат / замужем,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,2.0,77.0,4.0,1.0,1.0,6.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,1005936,Поступление зарплаты на счет,Ремонт,0.0,0.54,мужской,0,0,высшее,специалист,>250,0.0,6.0,31.0,Другое,Иная форма,холост / не замужем,1.0,0.0,0.0,0.0,0.0,0.0273972603,0.0,0.0,0.0,0.0,1.0,2.0,0.0,71.0,2.0,1.0,0.0,32.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,1005956,Форма банка (без печати работодателя),Покупка автомобиля,1.0,0.24,мужской,2,0,среднее-специальное,рабочий,>250,0.0,31.0,37.0,Торговля,ООО,женат / замужем,1.0,0.0,0.0,0.0,0.0,0.2040816327,0.0,0.0,0.0,0.0,0.1428571429,1.0,6.0,234.0,7.0,0.0,2.0,38.0,85.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
298,1005976,Форма банка (без печати работодателя),Обучение,0.0,0.14,мужской,0,0,высшее,специалист,>250,0.0,15.0,26.0,Торговля,ЗАО,холост / не замужем,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1005996,Свободная форма с печатью работодателя,Ремонт,0.0,0.56,мужской,2,0,высшее,менеджер среднего звена,>250,0.0,25.0,30.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1006016,Поступление зарплаты на счет,Ремонт,1.0,0.46,мужской,0,0,высшее,вспомогательный персонал,>250,0.0,16.0,26.0,Торговля,ООО,холост / не замужем,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,3.0,1.0,30.0,4.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,1006036,Поступление зарплаты на счет,Ремонт,1.0,0.47,мужской,1,0,высшее,специалист,>250,1.0,90.0,33.0,Другое,ООО,женат / замужем,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,9.0,2.0,1.0,0.0,13.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,1006056,2НДФЛ,Ремонт,1.0,0.27,мужской,1,0,высшее,рабочий,>250,0.0,49.0,27.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1006076,2НДФЛ,Ремонт,0.0,0.38,мужской,0,0,высшее,вспомогательный персонал,>250,0.0,165.0,40.0,Другое,ЗАО,холост / не замужем,1.0,0.0,0.0,0.0,0.0,0.0724637681,0.0,0.0,0.0,0.0,0.1666666667,1.0,5.0,64.0,6.0,0.0,5.0,7.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304,1006096,2НДФЛ,Ремонт,1.0,0.48,женский,2,0,высшее,специалист,< 50,1.0,46.0,39.0,Другое,Индивидуальный предприниматель,женат / замужем,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714,4.0,3.0,97.0,7.0,3.0,1.0,4.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1006116,Поступление зарплаты на счет,Ремонт,1.0,0.42,женский,1,0,среднее-специальное,специалист,>250,0.0,46.0,34.0,Торговля,ООО,гражданский брак,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,1.0,1.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,1006136,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.35,женский,0,0,высшее,специалист,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1006156,Поступление зарплаты на счет,Покупка недвижимости/ строительство,1.0,0.4,женский,0,0,высшее,специалист,>=50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1006176,Поступление зарплаты на счет,Покупка автомобиля,1.0,0.4,мужской,0,0,среднее-специальное,рабочий,>250,0.0,123.0,47.0,Транспорт,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1006196,Поступление зарплаты на счет,Отпуск,1.0,0.56,мужской,0,0,высшее,специалист,>250,0.0,105.0,49.0,Торговля,ЗАО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,3.0,5.0,104.0,8.0,1.0,5.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,1006216,Поступление зарплаты на счет,Покупка недвижимости/ строительство,1.0,0.44,мужской,0,0,высшее,специалист,>250,0.0,34.0,25.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1006236,Свободная форма с печатью работодателя,Покупка недвижимости/ строительство,1.0,0.37,мужской,2,0,среднее-специальное,торговый представитель,>250,0.0,97.0,35.0,Торговля,ООО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0555555556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,0.0,0.0,20.0,74.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
312,1006256,Поступление зарплаты на счет,Покупка бытовой техники,1.0,0.1,женский,1,0,высшее,специалист,>250,0.0,98.0,39.0,Производство,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1006276,Поступление зарплаты на счет,Покупка бытовой техники,1.0,0.59,мужской,1,0,Высшее/Второе высшее/Ученая степень,специалист,>250,0.0,48.0,38.0,Другое,ОАО,женат / замужем,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,50.0,3.0,0.0,2.0,12.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,1006296,2НДФЛ,Покупка автомобиля,1.0,0.32,мужской,1,0,второе высшее,другое,< 50,0.0,67.0,33.0,Торговля,ООО,женат / замужем,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,2.0,27.0,4.0,1.0,0.0,15.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,1006316,Поступление зарплаты на счет,Покупка недвижимости/ строительство,1.0,0.26,мужской,1,0,среднее-специальное,специалист,>=150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
